u,v
-2.62883992,-1.31441996
1.770178292,0.885089146
-1.443349194,-0.721674597
1.080019511,0.540009756
3.548024225,1.774012112
1.756497992,0.878248996
-0.806742215,-0.403371107
-0.124447892,-0.062223946
3.778183814,1.889091907
-1.243142992,-0.621571496
6.250648883,3.125324442
1.677969144,0.838984572
-0.924068769,-0.462034384
1.26057006,0.63028503
3.692285529,1.846142765
0.291894182,0.145947091
-3.458716792,-1.729358396
1.525466869,0.762733434
-0.479599086,-0.239799543
3.285993353,1.642996676
5.010779353,2.505389676
-4.334247278,-2.167123639
-1.196043804,-0.598021902
3.458784944,1.729392472
4.533628456,2.266814228
-1.403842299,-0.70192115
3.759615339,1.879807669
-0.694674719,-0.34733736
2.514568567,1.257284284
-0.065285267,-0.032642633
-3.674057122,-1.837028561
2.048762774,1.024381387
5.210149941,2.60507497
-1.294016475,-0.647008238
-1.599830441,-0.799915221
-1.422998993,-0.711499496
-1.645904741,-0.82295237
-1.097378399,-0.548689199
-2.329636834,-1.164818417
1.748173832,0.874086916
0.563039146,0.281519573
3.160346352,1.580173176
-1.691327725,-0.845663863
0.326325301,0.163162651
-4.037581527,-2.018790763
-0.955256717,-0.477628358
1.895222485,0.947611242
3.082899171,1.541449586
-0.233080131,-0.116540066
2.395585275,1.197792637
0.894180428,0.447090214
-4.114996435,-2.057498218
1.805109446,0.902554723
-0.058570828,-0.029285414
1.675499128,0.837749564
-0.97589305,-0.487946525
