u,v
-0.422045474,-1
0.252664875,1
2.259513694,1
-0.801312947,-1
3.5933239,1
7.59408406,1
-1.741519552,-1
2.380954534,1
-3.844154001,-1
5.311643464,1
-2.351473431,-1
-1.647846766,-1
0.368707429,1
-2.450353646,-1
-2.726063275,-1
2.629609363,1
-2.711885324,-1
-0.895512803,-1
-0.523363295,-1
-0.52141119,-1
-0.148320697,-1
-1.069093341,-1
0.070396019,1
-0.955066718,-1
-1.420869892,-1
-5.006237486,-1
6.363737453,1
0.113875785,1
-4.035440548,-1
-2.708970113,-1
1.154875384,1
-3.926966108,-1
-1.336413376,-1
-0.304649203,-1
8.140919705,1
2.051474515,1
-5.374861635,-1
-0.298985121,-1
-2.148076412,-1
-3.274768764,-1
1.459826773,1
2.618068475,1
1.976671553,1
-1.816785734,-1
-1.086329319,-1
1.355862301,1
-5.155199216,-1
-0.993344534,-1
1.680747685,1
2.882898707,1
-1.400019555,-1
-1.575482693,-1
3.792171617,1
2.463213943,1
-1.063124413,-1
1.575424249,1
1.958618313,1
-3.593267578,-1
1.565625394,1
-0.75914305,-1
3.024253087,1
3.962731553,1
2.110238022,1
-0.769802299,-1
5.359450157,1
1.092856089,1
0.820858182,1
1.354550433,1
-0.628247651,-1
1.046721793,1
2.451654495,1
-2.967208683,-1
2.675371806,1
-1.714974302,-1
2.722858116,1
-0.469739998,-1
3.236737564,1
1.234825273,1
-5.842226268,-1
-4.811432161,-1
-0.998790077,-1
-0.058570828,-1
3.548024225,1
-2.162210748,-1
-0.938555543,-1
0.769106819,1
-2.065071474,-1
2.958214848,1
-1.059323385,-1
4.669534931,1
-0.102199409,-1
1.854211896,1
0.774856438,1
0.191095529,1
-5.584049977,-1
1.116738002,1
-2.207593036,-1
-2.256222186,-1
4.44676099,1
0.853910585,1
2.98048184,1
6.509774842,1
-1.509293779,-1
3.874565862,1
0.597695789,1
-0.910640918,-1
-5.848444782,-1
0.042445374,1
-6.826825456,-1
1.417464457,1
-2.647156044,-1
2.411296189,1
-5.300279943,-1
3.399724866,1
2.843890924,1
3.416730962,1
-0.588900223,-1
-2.187634383,-1
-0.673892748,-1
3.319586866,1
0.550731088,1
-0.024152118,-1
-2.738849681,-1
3.294397011,1
-1.956445673,-1
1.385946912,1
0.236429163,1
-1.754182589,-1
2.580255551,1
-4.808035381,-1
-1.284684402,-1
-1.431240413,-1
-0.42164986,-1
1.800850261,1
2.257530401,1
0.060133982,1
2.284966984,1
1.261371432,1
-4.731101448,-1
6.290385354,1
2.379425394,1
-0.080166003,-1
6.993293759,1
-2.32892839,-1
-3.909879702,-1
1.996950231,1
0.940176871,1
2.951058895,1
-0.049594171,-1
4.039092591,1
2.286816541,1
5.094766665,1
-2.747610727,-1
1.509813622,1
-2.768722201,-1
6.807615503,1
-5.4073222,-1
-0.657989879,-1
-1.678666077,-1
0.8131918,1
0.612399761,1
-2.86106798,-1
-0.483023529,-1
3.721872128,1
0.157402553,1
0.865423231,1
-0.824658616,-1
3.213374723,1
1.566543355,1
-1.570297533,-1
-5.2024291,-1
-1.601850388,-1
-5.85163848,-1
-3.803761154,-1
-2.499413842,-1
-4.861367513,-1
-1.422768366,-1
-2.888821924,-1
-3.009296529,-1
-3.441374903,-1
3.154091356,1
-3.90096583,-1
3.968359078,1
0.756606995,1
5.210149941,1
-0.853757907,-1
0.155216118,1
-3.000016887,-1
-1.408952178,-1
3.617749099,1
1.304840019,1
3.636629517,1
4.955304053,1
-1.847773094,-1
4.67709861,1
5.256399834,1
-4.074430566,-1
-2.929536819,-1
-0.665138969,-1
-0.686430025,-1
1.137203652,1
0.354425339,1
-4.227547484,-1
0.527251676,1
0.914555131,1
0.539543715,1
-0.144891248,-1
-0.782258838,-1
0.364072341,1
4.024220682,1
-2.743516506,-1
1.418011378,1
1.648568491,1
3.480044635,1
-5.566999289,-1
-3.079364676,-1
-2.561947821,-1
4.666962019,1
1.040779076,1
0.033693026,1
4.876902595,1
2.460945088,1
-4.318020356,-1
3.537721103,1
1.783690136,1
-0.339095387,-1
3.263614555,1
-1.0310956,-1
2.977912314,1
-3.090855421,-1
-4.229036385,-1
1.585907056,1
7.666179939,1
-0.901183707,-1
4.822591698,1
-5.068052112,-1
1.640499234,1
0.686800105,1
1.227833058,1
-4.09810714,-1
0.312201688,1
-5.779881249,-1
0.827867369,1
1.982312862,1
-5.733374184,-1
1.782831095,1
0.418601044,1
-0.004235814,-1
1.660229787,1
2.129992827,1
2.654525903,1
1.268710114,1
-0.708317106,-1
-2.237907083,-1
1.755294295,1
1.240527257,1
1.659716258,1
3.151063709,1
-0.871445667,-1
-1.371901978,-1
0.984172545,1
-0.376564327,-1
0.198916956,1
-2.172558546,-1
2.965451307,1
1.547151514,1
-3.000876512,-1
-2.128090466,-1
-1.497951033,-1
-4.13273605,-1
2.809358357,1
1.069414343,1
-4.54984528,-1
1.740516519,1
0.320866051,1
-1.0203827,-1
2.767661429,1
-3.87008134,-1
2.935766294,1
1.42950602,1
3.654424844,1
0.385099196,1
-1.420769253,-1
-0.422983944,-1
-3.031159731,-1
2.096226615,1
-0.731901294,-1
0.445891763,1
1.864148855,1
1.862331689,1
1.325850576,1
-1.416317573,-1
-0.192817047,-1
3.508253235,1
6.386025884,1
-1.341982032,-1
3.731238562,1
-7.096731781,-1
1.832783482,1
3.905030283,1
2.479933587,1
2.059465149,1
-5.154328007,-1
1.952304818,1
-0.105515058,-1
-0.549894526,-1
1.770178292,1
-0.11821955,-1
0.28609543,1
-4.946427334,-1
-0.849877176,-1
4.154353384,1
-2.911771744,-1
1.690229062,1
3.082899171,1
2.514568567,1
2.000934687,1
-6.05720274,-1
-4.889955173,-1
-1.792375305,-1
0.159378718,1
-1.702453407,-1
2.086297242,1
-1.605441752,-1
-2.347927751,-1
-1.511695426,-1
1.657709095,1
1.48984066,1
-2.859361586,-1
-1.645351812,-1
-0.787855473,-1
1.677969144,1
-3.680209175,-1
4.097868656,1
-1.935932329,-1
-6.591841017,-1
-1.463000453,-1
5.995759804,1
8.353497154,1
2.421623627,1
3.778183814,1
3.222010587,1
2.801375888,1
-0.297627021,-1
-0.828253128,-1
0.639037065,1
1.008288016,1
-4.499966569,-1
-0.282858279,-1
-4.393294203,-1
1.683020448,1
3.839489661,1
1.595273646,1
0.471234727,1
0.191198573,1
3.617105349,1
-2.005266275,-1
2.548935121,1
-0.616770227,-1
-8.915743593,-1
-1.480108788,-1
-0.293377559,-1
-2.497767922,-1
1.873472244,1
-3.629608973,-1
-9.188982676,-1
1.273771546,1
0.393217234,1
-1.908990199,-1
-1.013206212,-1
1.080019511,1
1.805109446,1
4.139238677,1
-3.059843291,-1
2.102565676,1
-1.552600292,-1
6.250648883,1
-1.477045421,-1
1.718298485,1
-1.429818221,-1
4.510852134,1
-1.238737136,-1
3.967111449,1
0.525285836,1
-1.95720167,-1
-3.041907031,-1
-1.682028635,-1
-0.974066079,-1
-2.857114236,-1
-0.453923789,-1
3.155837856,1
3.213062077,1
5.8867717,1
-4.400342007,-1
-1.907469024,-1
-1.248189502,-1
-1.462732035,-1
-0.159332814,-1
0.768771442,1
3.454058059,1
-0.913617317,-1
2.067340785,1
0.535669745,1
-0.491963041,-1
2.209756383,1
3.055891919,1
-0.631346609,-1
-1.435986168,-1
1.213332393,1
2.973250884,1
6.194982689,1
2.416429025,1
-0.329199545,-1
-5.63958248,-1
6.629157673,1
3.684694705,1
-2.733780936,-1
8.632014206,1
-0.336974606,-1
0.431094906,1
0.742331637,1
2.023863011,1
-0.416722748,-1
-5.784732018,-1
-3.44486831,-1
-4.827191122,-1
2.495835781,1
1.696161758,1
-3.674057122,-1
-5.502186553,-1
3.650245063,1
2.125803233,1
-0.507623375,-1
-0.500492915,-1
3.458784944,1
-0.356780442,-1
-6.977361295,-1
1.685668293,1
-2.162754613,-1
-5.740585016,-1
0.85431979,1
-7.344053133,-1
3.144230649,1
2.799806118,1
1.27857493,1
-1.947365793,-1
-0.103116608,-1
-4.278506593,-1
-1.984479631,-1
3.330737168,1
2.966717162,1
-1.48226586,-1
5.08603651,1
4.126908946,1
-3.050111085,-1
4.033734156,1
-2.934598294,-1
1.317369473,1
0.116678821,1
-0.220221194,-1
-1.622216687,-1
-3.002967475,-1
-4.127864204,-1
0.030073651,1
-0.834874269,-1
4.373579464,1
-2.493582966,-1
-0.148246405,-1
1.853415704,1
-1.126856158,-1
1.588056114,1
-5.768707148,-1
1.748173832,1
-0.996597459,-1
3.930741332,1
3.666211826,1
-2.898585735,-1
3.106634083,1
3.553564671,1
0.031070497,1
-0.28856284,-1
-0.864827081,-1
2.262509348,1
-0.648105687,-1
-2.216186298,-1
0.674659673,1
-0.423784823,-1
-0.896250955,-1
3.274948371,1
-1.830356346,-1
1.752680832,1
-1.632997021,-1
-2.829830643,-1
1.646619229,1
0.140212577,1
-0.26972041,-1
-1.385677132,-1
-2.51479502,-1
-0.08094097,-1
-0.645944692,-1
-1.77967015,-1
-2.919820769,-1
-2.14516,-1
-5.009920969,-1
2.141007064,1
-0.302253331,-1
0.381803775,1
-0.896639813,-1
-2.121984023,-1
0.961972295,1
-0.954530173,-1
-2.604772656,-1
0.883976667,1
2.567951029,1
-1.820083028,-1
3.588893951,1
-7.29270018,-1
1.179096184,1
0.981149674,1
0.82591324,1
2.931547696,1
3.071981263,1
-1.478709502,-1
-0.312556901,-1
-6.08878298,-1
3.381105604,1
3.235436549,1
-3.797308736,-1
1.553166596,1
1.867944872,1
-5.339352376,-1
-2.04696354,-1
1.0055708,1
-5.292035847,-1
2.493904983,1
-0.471720063,-1
-2.495797149,-1
-4.21535576,-1
-3.893543881,-1
-3.175079889,-1
2.002176854,1
-1.168449973,-1
3.726005176,1
4.635618412,1
-4.787974835,-1
3.285993353,1
6.775290106,1
1.997784287,1
-4.83979226,-1
0.790431955,1
-2.663928198,-1
-4.681079041,-1
-0.806742215,-1
-2.6255242,-1
0.056907237,1
