u,v
2.446010298,0.779233808
-1.954741689,-2.721880997
-0.677237307,-4.073138749
1.202063122,0.919385655
1.368674575,2.036479403
0.980962988,2.401519535
-0.226016884,-2.641109585
2.191409704,3.376938751
0.294072642,3.660789344
2.746289068,2.802987637
-2.10781959,-0.279855684
2.352362284,0.739656486
2.62073758,3.635147481
-1.313836317,-4.866767967
-1.911095575,-2.41308769
0.032704863,4.963496993
3.279664833,0.451908413
2.227745843,3.402531851
-3.375017805,-2.533776684
-3.075392416,-3.210646598
0.443169066,3.466480906
-2.273991778,-3.553099991
0.45684051,0.129770049
2.732362916,3.45094747
-1.191577746,-1.460435858
-2.403149995,-4.365786114
-1.941827291,-0.762644036
1.087533125,0.761905358
2.794237442,2.98262676
0.645036769,3.267288505
-0.139265437,-0.375052154
-2.912476052,-4.479120874
1.498028823,2.370291829
2.513270409,4.683837353
1.630463476,4.815061276
1.950270954,1.010697151
-0.094195157,-0.7387112
0.41589235,1.306145592
1.903191109,4.908052057
-1.576584167,-4.248790591
3.355241725,3.493543299
-1.186021129,-2.854362399
2.949433061,1.992768927
3.381852958,4.170356713
-0.649082133,-3.388692632
0.721855663,0.899353681
2.143393757,4.547390061
0.621576016,2.592810438
-1.055900048,-0.153277439
-5.745869499,-3.673579985
1.603469042,4.628240739
0.741879992,2.655385264
-1.795431693,-0.1243893
-1.532173332,-0.88058213
0.190701043,2.828655784
2.875660697,4.68955109
2.138322959,3.741726471
-2.605738388,-0.313621032
-0.989757102,-1.637205568
1.793473504,4.785922651
2.943561586,1.388842035
0.343007509,3.511921927
-1.307497614,-0.67485406
1.349001828,2.439695483
-0.574032022,-4.324237937
0.417500983,4.793531136
0.033831425,1.060346303
1.705131833,0.862074745
-0.308888965,-0.676588874
1.223333164,4.49318778
1.06788159,1.123766654
0.762366786,4.114937066
0.844544112,3.563891082
4.850178397,1.318758397
2.062733243,1.397777143
1.030174766,4.993486702
1.859364401,2.987411679
-0.932365428,-3.405739341
-3.42369109,-2.479881643
-1.739060926,-2.951745408
2.997039991,0.543131825
4.149685022,3.201933275
-1.099435943,-1.142266937
1.650921992,3.637023239
0.114275334,4.026489632
-2.441871253,-3.187426755
2.101717774,4.593762681
-0.850873843,-2.791585582
1.431306816,0.588591979
2.333181737,2.041045749
-0.188908816,-4.404714095
0.266142247,1.287458726
-0.597328265,-2.98427133
1.716918471,3.599215004
-3.19325981,-3.596711827
1.306841423,1.135204649
1.502774936,4.120909905
2.048708226,1.373597044
0.517751993,3.221769623
-2.270241526,-2.920936439
-3.530611624,-2.449550153
6.505685891,2.947872805
0.082232148,1.772829654
4.122633632,1.072471693
0.157856131,0.033265391
-2.85337496,-3.472351358
-1.621783189,-2.894404735
0.557444234,3.205934853
0.110004733,0.623934035
2.735244821,0.067657114
-1.130202319,-0.473890072
-2.871371312,-0.84702082
0.127279765,3.79512761
0.724515904,3.524422909
0.368151473,1.559539596
0.663165522,0.258681477
1.746065322,3.507329696
-2.537712716,-3.825529906
1.180167686,1.630192322
-0.654307464,-3.119332733
2.012624678,0.42820527
0.738146718,4.490479607
1.776187197,0.612286743
-1.081750257,-4.687226988
-0.979348459,-4.389364919
-0.891255371,-2.683284254
-1.661375473,-3.970995697
-0.361778872,-3.861786
-1.707492722,-3.761347261
1.530054179,1.570568094
-1.400088817,-3.853667175
-0.121830183,-1.03228305
1.73265005,0.990195791
3.031465764,0.736559481
-1.619719649,-4.608745116
5.035466558,3.892982923
2.54405485,4.463872136
2.587385885,1.773363884
3.032609619,4.82287723
-1.53453146,-4.703334071
0.341435976,3.808795849
0.125748086,1.892760497
-3.078900539,-3.52687246
3.34028861,3.058276108
-0.503208268,-4.828663164
2.429499754,0.765693403
3.801743097,3.438047867
-0.450032964,-1.994593947
1.211295541,3.918269947
-0.411874135,-0.141820984
-2.0776651,-2.410522357
-0.356510482,-2.838277947
3.578546911,0.012380936
-1.947014655,-0.521015584
-1.368991424,-4.006878442
-1.970496953,-0.854091495
2.330758142,3.441078795
0.783862769,2.174193615
-0.067034845,-1.666411331
-0.705152022,-2.141119975
-1.365905509,-3.050744066
0.107051476,1.048296054
5.473033067,4.460148071
-4.831098475,-4.110292656
-3.610320142,-2.705307793
1.199446956,1.548348605
3.520082902,0.670851645
-1.500968748,-3.445198773
-2.721013841,-3.44021697
0.27094106,3.808348829
2.136147528,2.678221678
5.073788645,2.778401223
-1.045648193,-0.015534216
-0.761876237,-4.89757772
-3.517272873,-1.210355606
0.058340684,2.670856607
3.34686094,1.866193514
0.556329044,1.43938765
-1.499538295,-3.46903763
1.232730342,3.222491026
-0.614632561,-3.920441786
-4.674698966,-0.320031431
-1.508203301,-1.296072846
0.565469241,3.937436681
1.166418211,3.522913755
-0.694479307,-1.163194456
-2.376304104,-0.890525006
